"","gene","DSC_27.readcounts","DSC_28.readcounts","DSC_29.readcounts","DSC_30.readcounts","DSC_31.readcounts","MC_27.readcounts","MC_28.readcounts","MC_29.readcounts","MC_30.readcounts","MC_31.readcounts"
"31840","ENSG00000199038",0,0,0,0,0,2,3,0,0,0
"31841","ENSG00000070047",2036,1690,1486,1486,1321,2331,1580,240,1323,1353
"31842","ENSG00000185507",606,607,508,396,387,3369,1528,365,3092,1690
"31843","ENSG00000099834",2,2,12,13,18,10,9,1,10,6
"31844","ENSG00000070031",4,6,1,1,2,9,4,0,0,0
"31845","ENSG00000069696",26,6,9,11,11,24,12,2,12,13
"31846","ENSG00000177030",1185,1391,1114,967,834,2129,1996,732,2012,1781
"31847","ENSG00000255158",0,5,11,4,9,5,2,8,14,18
"31848","ENSG00000177106",906,621,737,702,192,1765,2396,534,3180,2573
"31849","ENSG00000177042",345,458,321,321,469,712,653,345,615,677
"31850","ENSG00000269915",2,2,0,0,1,5,5,0,8,0
"31851","ENSG00000177156",8260,8290,7601,6798,5988,6379,8101,2009,6405,5395
"31852","ENSG00000177225",1958,1794,1523,1517,1367,1746,1459,382,1546,1575
"31853","ENSG00000255284",46,106,56,33,39,108,108,30,86,83
"31854","ENSG00000279672",32,145,45,23,21,50,43,24,42,32
"31855","ENSG00000255142",5,14,2,7,5,14,11,13,28,23
"31856","ENSG00000184524",27,33,4,27,17,11,5,0,1,0
"31857","ENSG00000177542",519,325,316,313,228,683,265,57,319,206
"31858","ENSG00000274897",23,22,15,21,5,36,46,0,11,21
"31859","ENSG00000177595",1176,814,787,963,640,974,746,134,673,625
"31860","ENSG00000177600",6031,5101,3540,3643,3155,6247,7098,5119,7851,6104
"31861","ENSG00000199785",0,0,0,0,0,0,0,0,0,0
"31862","ENSG00000177666",1553,1292,886,921,904,1259,1184,312,1211,1010
"31863","ENSG00000255108",3,1,0,1,1,2,1,0,0,0
"31864","ENSG00000177685",24,15,15,21,21,35,25,0,6,8
"31865","ENSG00000177697",13319,13276,9264,10088,8560,3144,2036,566,3378,3471
"31866","ENSG00000177700",1583,1773,1014,1257,615,2520,2288,324,2204,1439
"31867","ENSG00000214063",1785,1004,838,763,605,4029,2321,656,1873,1521
"31868","ENSG00000250397",24,14,15,16,17,51,31,8,18,27
"31869","ENSG00000177830",2470,2911,2034,2033,1710,1868,1986,549,1792,1596
"31870","ENSG00000183020",2516,2642,2247,2112,2129,3083,3737,1305,2942,2708
"31871","ENSG00000222561",0,0,2,1,0,0,0,0,0,2
"31872","ENSG00000184956",20,13,10,26,16,13,4,8,14,19
"31873","ENSG00000254872",3,0,0,0,0,9,0,0,0,0
"31874","ENSG00000198788",0,0,0,0,0,0,0,1,0,1
"31875","ENSG00000215182",0,0,1,0,2,2,1,9,0,5
"31876","ENSG00000286275",1,0,0,0,0,7,1,0,0,8
"31877","ENSG00000117983",646,734,1051,1237,755,290,424,24,95,38
"31878","ENSG00000255177",0,0,0,0,0,0,0,0,0,0
"31879","ENSG00000275669",0,0,0,0,0,0,0,0,0,0
"31880","ENSG00000078902",2169,2039,1487,1488,1474,4363,6145,1606,3380,2601
"31881","ENSG00000255153",29,23,21,23,14,38,51,12,45,42
"31882","ENSG00000287935",2,11,8,5,1,1,4,0,2,1
"31883","ENSG00000285985",0,1,0,0,0,0,0,0,0,0
"31884","ENSG00000174672",86,132,57,70,131,286,177,57,267,220
"31885","ENSG00000285581",2,3,1,1,0,1,0,2,0,0
"31886","ENSG00000182208",668,719,486,518,437,594,582,140,528,478
"31887","ENSG00000184545",1210,1463,984,913,983,183,582,198,107,121
"31888","ENSG00000233930",142,268,115,68,120,9,17,18,3,0
"31889","ENSG00000205869",22,25,23,25,16,5,0,5,6,1
"31890","ENSG00000205867",2,2,0,0,2,0,0,0,0,0
"31891","ENSG00000196224",0,0,0,0,0,0,0,0,0,0
"31892","ENSG00000241598",0,0,0,0,0,0,0,0,0,0
"31893","ENSG00000185940",0,0,0,0,0,0,0,0,0,0
"31894","ENSG00000231487",0,0,0,0,0,0,0,0,0,0
"31895","ENSG00000205866",0,0,0,0,0,0,0,0,0,0
"31896","ENSG00000205865",0,0,0,0,0,0,0,0,0,0
"31897","ENSG00000227306",0,0,0,0,0,0,0,0,0,0
"31898","ENSG00000205864",0,0,0,0,0,0,0,0,0,0
"31899","ENSG00000244242",25,9,9,10,5,123,146,10,13,6
"31900","ENSG00000250644",14,20,13,17,13,10,9,5,2,9
"31901","ENSG00000117984",8424,7691,5147,4349,3029,6748,6762,933,7099,5493
"31902","ENSG00000235027",33,18,18,7,10,12,20,4,9,9
"31903","ENSG00000229512",17,6,13,4,6,9,9,0,1,1
"31904","ENSG00000287484",0,0,0,0,0,0,0,0,0,0
"31905","ENSG00000230834",0,0,2,0,0,0,0,0,0,0
"31906","ENSG00000230980",0,1,0,2,0,0,2,0,2,1
"31907","ENSG00000230080",0,1,0,0,0,0,0,0,0,0
"31908","ENSG00000149043",5,2,5,3,0,1,0,0,0,0
"31909","ENSG00000130598",6,4,2,10,2,0,0,0,0,0
"31910","ENSG00000130592",190,43,17,38,44,0,0,0,0,0
"31911","ENSG00000264493",0,0,0,0,0,0,0,0,0,0
"31912","ENSG00000249086",0,1,0,0,0,0,0,0,0,0
"31913","ENSG00000284594",0,0,0,0,0,0,0,0,0,0
"31914","ENSG00000283787",10,1,0,3,1,0,0,0,0,0
"31915","ENSG00000229671",0,0,0,0,0,0,0,0,0,0
"31916","ENSG00000130595",4,3,0,0,0,0,0,0,0,0
"31917","ENSG00000214026",640,333,205,391,200,478,161,17,610,200
"31918","ENSG00000226416",4,0,1,4,0,7,4,0,7,0
"31919","ENSG00000232987",0,0,0,2,0,0,0,0,0,0
"31920","ENSG00000130600",816,190,32,6,25,1,0,0,0,0
"31921","ENSG00000275266",0,0,0,0,0,0,0,0,0,0
"31922","ENSG00000284010",0,0,0,0,0,0,0,0,0,0
"31923","ENSG00000274866",0,0,0,0,0,0,0,0,0,0
"31924","ENSG00000167244",7,0,0,0,0,0,0,0,0,0
"31925","ENSG00000284779",0,0,0,0,0,0,0,0,0,0
"31926","ENSG00000240801",0,0,0,0,0,0,0,0,0,0
"31927","ENSG00000129965",0,0,0,0,0,0,0,0,0,0
"31928","ENSG00000207805",0,0,0,0,0,0,0,0,0,0
"31929","ENSG00000099869",0,0,0,0,0,0,0,0,0,0
"31930","ENSG00000254647",0,0,0,0,0,0,0,0,0,0
"31931","ENSG00000180176",28,29,16,2,4,0,0,0,0,0
"31932","ENSG00000265258",2,2,0,1,0,0,0,0,0,0
"31933","ENSG00000183734",0,0,0,0,0,5,0,0,0,0
"31934","ENSG00000110665",6,5,1,3,2,0,2,0,0,0
"31935","ENSG00000064201",38,44,32,29,36,6,10,2,13,6
"31936","ENSG00000207308",0,0,0,0,0,0,0,1,0,0
"31937","ENSG00000238184",8,10,4,15,9,9,10,0,3,4
"31938","ENSG00000236264",18,36,28,36,34,18,43,29,24,27
"31939","ENSG00000199550",0,0,3,0,4,0,1,0,1,3
"31940","ENSG00000110651",22727,23895,16814,14371,14416,12594,12772,4399,10657,8227
"31941","ENSG00000184281",1225,1009,746,808,727,869,653,169,754,494
"31942","ENSG00000230483",0,0,0,0,0,0,0,0,0,0
"31943","ENSG00000070985",1,0,0,5,0,0,1,0,0,0
"31944","ENSG00000053918",7,6,4,4,5,2,0,0,2,1
"31945","ENSG00000269821",195,160,431,283,344,82,82,85,43,42
"31946","ENSG00000275666",0,0,0,0,0,0,0,0,0,0
"31947","ENSG00000276105",0,0,0,0,0,0,0,0,0,0
"31948","ENSG00000276494",0,0,0,0,0,0,0,0,0,0
"31949","ENSG00000276015",0,0,0,0,0,0,0,0,0,0
"31950","ENSG00000236041",0,0,0,0,0,0,0,0,0,0
"31951","ENSG00000229414",0,1,1,0,1,0,1,0,0,0
"31952","ENSG00000237941",2,1,2,2,0,0,0,0,0,0
"31953","ENSG00000274740",0,0,0,0,2,0,0,0,0,0
"31954","ENSG00000129757",2300,2080,1629,1386,1244,547,680,285,355,338
"31955","ENSG00000254827",177,141,164,120,66,214,108,14,36,15
"31956","ENSG00000110628",1344,948,725,593,542,2478,1586,253,1360,1090
"31957","ENSG00000181649",3576,2565,2410,1774,1709,1846,834,52,407,286
"31958","ENSG00000205531",3537,4321,3960,3141,3434,3719,2802,1076,2924,2068
"31959","ENSG00000207008",3,0,1,2,1,0,0,4,0,0
"31960","ENSG00000183562",3,6,10,2,10,8,1,7,5,10
"31961","ENSG00000110619",1857,1819,1787,1612,1492,2178,1871,433,1124,870
"31962","ENSG00000247473",8,4,4,5,6,5,1,2,0,2
"31963","ENSG00000201616",2,0,2,1,4,0,0,0,0,1
"31964","ENSG00000285644",14,5,0,2,7,29,2,9,0,6
"31965","ENSG00000236710",19,12,8,19,42,9,6,6,7,5
"31966","ENSG00000021762",1581,1142,1091,1128,1270,2380,1034,233,1360,997
"31967","ENSG00000234791",0,0,0,0,0,0,0,0,0,0
"31968","ENSG00000182170",0,0,0,0,0,0,0,0,0,0
"31969","ENSG00000236301",0,0,0,0,0,0,0,0,0,0
"31970","ENSG00000184350",0,0,0,0,0,1,1,0,3,0
"31971","ENSG00000224513",2,0,0,0,0,0,0,0,0,0
"31972","ENSG00000236987",0,0,0,0,0,0,0,0,0,0
"31973","ENSG00000276951",0,0,0,0,0,0,0,0,0,0
"31974","ENSG00000232390",0,0,0,0,0,0,0,0,0,0
"31975","ENSG00000273813",0,1,0,0,0,1,0,0,0,0
"31976","ENSG00000254592",0,0,0,0,0,0,0,0,0,0
"31977","ENSG00000005801",529,825,1028,757,858,621,492,246,558,538
"31978","ENSG00000223756",5,46,37,16,7,0,3,2,3,0
"31979","ENSG00000189398",0,2,6,1,3,0,0,0,0,0
"31980","ENSG00000166492",3,3,3,5,3,0,2,1,1,0
"31981","ENSG00000284605",2,0,0,0,2,0,1,0,0,0
"31982","ENSG00000254757",0,0,0,0,0,0,0,0,0,0
"31983","ENSG00000287906",0,1,0,0,0,0,0,0,0,0
"31984","ENSG00000255367",0,0,0,0,0,0,0,0,0,0
"31985","ENSG00000287312",0,0,0,0,0,0,0,1,0,0
"31986","ENSG00000255522",0,0,0,0,0,0,0,0,0,0
"31987","ENSG00000237226",0,0,0,0,0,0,0,0,0,0
"31988","ENSG00000223688",0,0,0,1,0,0,0,0,0,0
"31989","ENSG00000284639",0,0,0,0,0,0,0,0,0,0
"31990","ENSG00000230851",0,0,0,1,0,0,0,0,0,0
"31991","ENSG00000238161",0,0,0,0,0,0,0,0,0,0
"31992","ENSG00000182048",0,0,0,0,0,4,2,8,2,1
"31993","ENSG00000167311",0,0,0,1,0,2,13,1,4,2
"31994","ENSG00000129744",0,0,0,1,0,0,5,0,2,0
"31995","ENSG00000201279",0,0,1,0,0,0,0,0,0,0
"31996","ENSG00000200201",0,0,1,0,0,0,0,0,0,0
"31997","ENSG00000129749",10,9,9,8,6,17,8,16,14,15
"31998","ENSG00000110713",1870,1901,2149,1669,2020,3589,2031,810,1521,1393
"31999","ENSG00000251934",0,0,1,0,2,0,0,2,0,1
"32000","ENSG00000238304",0,0,0,0,0,0,0,0,0,1
"32001","ENSG00000148985",405,482,361,379,426,574,394,233,467,268
"32002","ENSG00000177105",1310,1301,965,876,972,894,833,280,1015,843
"32003","ENSG00000228661",26,6,18,13,6,14,6,0,0,3
"32004","ENSG00000167323",4252,5036,4410,3643,3828,2179,1661,736,1395,902
"32005","ENSG00000229368",13,3,14,15,6,11,4,2,4,2
"32006","ENSG00000284525",0,0,0,0,0,0,0,0,0,0
"32007","ENSG00000230593",2,4,7,7,4,5,4,0,0,1
"32008","ENSG00000206976",0,0,0,0,0,0,0,2,0,0
"32009","ENSG00000255232",0,0,0,0,0,0,0,0,0,0
"32010","ENSG00000255141",1,0,1,0,1,0,0,0,0,1
"32011","ENSG00000224555",0,0,0,0,1,0,0,0,0,0
"32012","ENSG00000240385",0,0,1,0,0,0,0,0,0,0
"32013","ENSG00000167325",1126,1647,1691,1284,1470,2589,545,268,889,555
"32014","ENSG00000255276",1,4,0,0,0,0,1,0,3,0
"32015","ENSG00000231548",0,1,3,0,2,0,0,0,0,0
"32016","ENSG00000254480",0,3,0,2,1,1,2,1,1,1
"32017","ENSG00000255387",0,3,4,6,1,0,1,0,0,2
"32018","ENSG00000284018",0,0,0,0,0,0,0,0,0,0
"32019","ENSG00000284306",0,0,0,0,0,0,0,0,0,0
"32020","ENSG00000236175",0,0,0,0,0,0,0,0,0,0
"32021","ENSG00000283873",0,0,0,0,0,0,0,0,0,0
"32022","ENSG00000284546",1,0,0,0,0,0,0,0,0,0
"32023","ENSG00000284438",1,0,0,0,0,0,0,0,0,0
"32024","ENSG00000221996",0,0,0,0,0,0,0,0,0,0
"32025","ENSG00000175800",1,0,0,0,0,1,0,2,0,2
"32026","ENSG00000132109",529,521,465,400,394,2627,1004,249,2594,962
"32027","ENSG00000225101",1,0,0,1,0,24,0,2,41,4
"32028","ENSG00000237272",0,0,0,0,0,0,0,0,0,0
"32029","ENSG00000171999",0,0,0,0,0,0,0,0,0,0
"32030","ENSG00000181963",0,0,0,0,0,0,0,1,2,0
"32031","ENSG00000196778",0,0,0,0,0,3,0,2,3,0
"32032","ENSG00000226616",0,0,0,0,0,0,0,0,0,0
"32033","ENSG00000197790",0,0,0,0,0,0,0,0,0,0
"32034","ENSG00000171987",0,0,0,0,0,0,0,0,0,0
"32035","ENSG00000226288",0,0,0,0,2,5,1,0,1,0
"32036","ENSG00000232268",1,0,0,1,1,3,0,0,1,0
"32037","ENSG00000167333",346,470,415,353,382,430,548,186,323,259
"32038","ENSG00000197428",0,0,0,0,0,0,0,3,0,0
"32039","ENSG00000180785",0,0,0,0,0,2,0,0,0,0
"32040","ENSG00000180723",0,0,0,0,0,0,0,0,0,0
"32041","ENSG00000167332",0,1,0,0,0,0,4,0,0,0
"32042","ENSG00000197674",0,0,0,0,0,0,0,0,0,0
"32043","ENSG00000167346",0,0,0,0,1,0,0,1,0,0
"32044","ENSG00000272634",0,0,0,0,0,0,0,0,0,0
"32045","ENSG00000272664",0,0,0,0,0,0,0,0,0,0
"32046","ENSG00000271602",0,0,0,0,0,0,0,0,0,0
"32047","ENSG00000272559",0,0,0,0,0,0,0,0,0,0
"32048","ENSG00000273051",0,0,0,0,0,0,0,0,0,0
"32049","ENSG00000201980",0,0,0,0,0,0,0,1,0,0
"32050","ENSG00000280021",0,0,0,0,0,0,0,0,0,0
"32051","ENSG00000176951",0,0,0,0,0,0,0,0,0,0
"32052","ENSG00000231070",0,0,0,0,0,0,0,4,0,0
"32053","ENSG00000279270",0,0,0,0,0,0,0,4,0,0
"32054","ENSG00000176925",0,0,0,0,0,0,0,1,0,0
"32055","ENSG00000197984",0,0,0,0,0,0,0,0,0,0
"32056","ENSG00000176922",0,0,0,0,0,0,0,0,0,0
"32057","ENSG00000176904",0,0,0,0,0,0,0,0,0,0
"32058","ENSG00000198217",0,0,0,0,0,0,0,0,0,0
"32059","ENSG00000176900",0,0,0,0,0,0,0,0,0,0
"32060","ENSG00000197023",0,0,0,0,0,0,0,0,0,0
"32061","ENSG00000176895",0,0,0,0,0,0,0,1,0,2
"32062","ENSG00000176893",0,0,0,0,0,0,1,1,0,0
"32063","ENSG00000278870",0,0,0,0,0,0,0,0,0,0
"32064","ENSG00000227023",0,0,0,0,0,0,0,0,1,0
"32065","ENSG00000205497",0,0,0,0,0,0,0,2,0,0
"32066","ENSG00000205496",0,0,0,0,0,0,0,0,0,0
"32067","ENSG00000225003",0,0,0,0,0,0,0,0,0,0
"32068","ENSG00000176798",0,0,0,0,0,0,0,0,0,2
"32069","ENSG00000224300",0,0,0,0,0,0,0,0,0,0
"32070","ENSG00000230261",0,0,0,0,0,0,0,0,0,0
"32071","ENSG00000205495",0,0,0,0,0,0,0,2,0,0
"32072","ENSG00000176787",0,0,0,0,0,0,0,0,0,0
"32073","ENSG00000273085",0,0,0,0,0,0,0,3,0,0
"32074","ENSG00000237354",0,0,0,0,0,0,0,2,0,0
"32075","ENSG00000226157",0,0,0,0,0,0,0,0,0,0
"32076","ENSG00000203560",0,0,0,0,0,0,0,0,0,0
"32077","ENSG00000236897",0,0,0,0,0,0,0,0,0,0
"32078","ENSG00000205494",0,0,0,0,0,0,0,2,0,0
"32079","ENSG00000171944",0,0,0,0,0,0,0,0,0,0
"32080","ENSG00000182070",0,0,0,0,0,0,0,0,7,5
"32081","ENSG00000176752",0,0,0,0,0,0,0,0,0,0
"32082","ENSG00000176748",0,0,0,0,0,0,0,1,0,0
"32083","ENSG00000176742",0,0,0,0,0,0,0,0,0,0
"32084","ENSG00000224091",0,0,0,0,0,0,0,0,0,0
"32085","ENSG00000285498",0,0,0,0,0,0,0,0,0,0
"32086","ENSG00000221031",0,0,0,0,0,0,0,0,0,0
"32087","ENSG00000244734",0,0,0,0,0,0,0,2,0,0
"32088","ENSG00000223609",0,0,0,0,0,0,0,0,0,0
"32089","ENSG00000229988",0,0,0,0,0,0,0,0,0,0
"32090","ENSG00000260629",0,0,0,0,0,0,0,0,0,0
"32091","ENSG00000213934",0,0,0,0,0,0,0,0,0,0
"32092","ENSG00000284931",0,0,0,0,0,0,0,0,0,0
"32093","ENSG00000196565",0,0,0,0,0,0,0,0,0,0
"32094","ENSG00000239920",0,2,5,5,2,8,1,0,13,4
"32095","ENSG00000213931",0,0,0,0,0,0,0,0,0,0
"32096","ENSG00000229093",0,0,0,0,0,0,0,0,0,0
"32097","ENSG00000183251",0,1,0,0,0,1,0,0,0,0
"32098","ENSG00000167355",0,1,0,0,0,1,1,1,0,0
"32099","ENSG00000223735",0,0,0,0,0,0,0,0,0,0
"32100","ENSG00000279012",0,0,0,0,0,0,0,0,0,0
"32101","ENSG00000236359",0,0,0,0,0,0,0,0,0,0
"32102","ENSG00000176239",0,0,0,0,0,0,0,0,0,0
"32103","ENSG00000230087",0,0,0,0,0,1,0,0,0,0
"32104","ENSG00000236248",0,0,0,0,0,0,0,0,0,0
"32105","ENSG00000184698",0,0,0,0,0,0,0,0,0,1
"32106","ENSG00000184321",0,0,0,0,0,0,0,0,0,0
"32107","ENSG00000167360",0,0,0,0,0,0,0,3,0,0
"32108","ENSG00000248424",0,0,0,0,0,0,0,0,0,0
"32109","ENSG00000167359",0,0,0,0,0,0,0,0,0,0
"32110","ENSG00000187918",0,0,1,0,0,0,0,1,0,0
"32111","ENSG00000230484",0,0,0,0,0,0,0,1,0,0
"32112","ENSG00000181609",0,0,0,0,0,0,0,7,0,0
"32113","ENSG00000175520",0,0,2,0,0,0,0,0,0,0
"32114","ENSG00000175518",7,18,22,15,15,35,7,7,13,17
"32115","ENSG00000224295",8,8,4,5,9,15,6,3,2,3
"32116","ENSG00000249633",0,1,0,0,2,1,3,0,0,0
"32117","ENSG00000181616",0,0,0,0,1,1,0,3,1,1
"32118","ENSG00000248553",0,0,2,0,0,0,0,0,0,0
"32119","ENSG00000231049",0,1,1,1,1,0,2,4,0,3
"32120","ENSG00000233646",0,0,0,0,0,1,0,3,0,1
"32121","ENSG00000229534",3,1,0,1,2,3,3,0,0,0
"32122","ENSG00000187747",0,0,0,0,3,0,2,0,2,0
"32123","ENSG00000121236",84,37,65,105,84,318,123,73,312,168
"32124","ENSG00000258588",0,0,0,0,0,0,0,1,0,0
"32125","ENSG00000258659",0,2,2,2,4,12,2,0,9,4
"32126","ENSG00000132256",1109,1499,1190,975,1270,2473,804,850,1708,1354
"32127","ENSG00000132274",921,1532,761,602,658,5631,2168,1599,4511,1907
"32128","ENSG00000232381",0,0,0,0,0,0,1,0,4,0
"32129","ENSG00000181109",0,0,0,0,0,0,2,0,0,0
"32130","ENSG00000181023",0,0,0,0,0,0,0,2,0,0
"32131","ENSG00000181074",0,0,0,1,1,27,25,1,0,0
"32132","ENSG00000181017",0,0,0,0,0,6,2,0,0,0
"32133","ENSG00000181009",0,0,0,0,0,0,0,0,0,0
"32134","ENSG00000181001",0,0,1,0,0,2,0,0,0,0
"32135","ENSG00000236965",0,0,0,0,0,1,2,0,0,0
"32136","ENSG00000180988",0,0,0,0,0,4,2,0,0,0
"32137","ENSG00000205409",0,0,0,0,0,0,0,0,0,0
"32138","ENSG00000183269",0,0,0,0,0,0,0,0,0,0
"32139","ENSG00000233563",0,0,0,0,0,0,0,0,0,0
"32140","ENSG00000180974",0,0,0,0,0,0,0,0,0,0
"32141","ENSG00000277932",0,0,0,0,0,0,0,1,0,0
"32142","ENSG00000277514",0,0,0,0,0,0,0,0,0,0
"32143","ENSG00000184478",0,0,0,0,0,0,0,0,0,0
"32144","ENSG00000188691",0,0,0,0,0,0,0,0,0,0
"32145","ENSG00000183313",0,0,0,0,0,0,0,0,0,0
"32146","ENSG00000254831",0,0,0,0,0,0,0,0,0,0
"32147","ENSG00000183389",0,0,0,0,0,0,0,0,0,0
"32148","ENSG00000202147",0,0,0,0,0,0,0,0,0,0
"32149","ENSG00000180934",1,0,0,0,0,0,0,0,0,0
"32150","ENSG00000255481",0,0,0,0,0,0,0,0,0,0
"32151","ENSG00000262980",0,0,0,0,0,0,0,0,0,0
"32152","ENSG00000234895",0,0,0,0,0,0,0,0,0,0
"32153","ENSG00000180919",0,0,0,0,0,0,0,0,0,1
"32154","ENSG00000254444",0,0,2,0,1,0,0,0,0,0
"32155","ENSG00000180913",0,0,1,0,0,0,0,0,0,0
"32156","ENSG00000180909",0,0,0,0,0,0,0,3,0,0
"32157","ENSG00000255307",0,0,0,0,0,0,0,0,0,0
"32158","ENSG00000175485",0,0,0,0,1,1,2,0,0,0
"32159","ENSG00000267940",7,16,4,10,12,4,4,0,4,5
"32160","ENSG00000180878",2,1,2,1,0,1,1,0,0,0
"32161","ENSG00000051009",844,910,725,795,741,951,785,241,623,561
"32162","ENSG00000132259",2,21,11,1,0,10,14,30,12,5
"32163","ENSG00000110148",0,4,1,0,0,1,0,0,0,0
"32164","ENSG00000270435",0,0,0,0,0,0,0,0,0,0
"32165","ENSG00000170955",4859,5658,3079,3290,3117,806,573,252,1177,661
"32166","ENSG00000282556",25,23,31,16,21,12,27,4,23,12
"32167","ENSG00000254443",0,0,0,0,0,0,1,0,0,0
"32168","ENSG00000166311",3637,4120,2725,2860,2524,3608,2565,742,2278,1851
"32169","ENSG00000166313",1647,1524,1151,1268,1215,1845,1474,479,1343,1171
"32170","ENSG00000110169",49,26,62,34,52,47,41,14,38,23
"32171","ENSG00000110171",1012,956,911,804,841,880,794,244,697,665
"32172","ENSG00000132254",1338,1425,1250,1180,1184,1571,1474,570,1313,1215
"32173","ENSG00000283977",0,0,0,0,0,0,0,0,0,0
"32174","ENSG00000132286",818,918,931,794,1091,1241,1028,535,950,811
"32175","ENSG00000254595",23,25,30,35,32,44,13,28,26,22
"32176","ENSG00000179532",739,732,725,607,907,1268,1055,339,765,603
"32177","ENSG00000132275",367,355,369,341,410,492,434,196,349,310
"32178","ENSG00000254400",1,0,0,0,0,0,0,0,0,0
"32179","ENSG00000166333",182,99,122,86,179,104,65,8,81,36
"32180","ENSG00000166337",311,281,192,241,217,284,218,21,245,198
"32181","ENSG00000254641",0,0,0,0,0,0,0,0,0,0
"32182","ENSG00000285338",0,0,0,0,0,0,0,0,0,0
"32183","ENSG00000166340",5428,7881,7509,4494,4452,11260,11839,6486,11209,9117
"32184","ENSG00000255680",1,1,0,0,0,1,2,0,3,1
"32185","ENSG00000166341",469,80,31,26,33,247,269,86,97,203
"32186","ENSG00000255390",0,0,0,0,0,0,0,0,0,0
"32187","ENSG00000255410",0,0,0,0,0,1,5,0,0,2
"32188","ENSG00000158042",973,822,811,596,583,1951,1187,468,1415,864
"32189","ENSG00000241678",1,0,0,0,0,1,0,0,1,0
"32190","ENSG00000254838",2,5,19,5,8,12,7,5,8,2
"32191","ENSG00000254781",11,14,16,27,24,0,1,2,0,1
"32192","ENSG00000188124",2,0,4,1,4,4,1,0,3,0
"32193","ENSG00000279486",0,3,3,0,7,2,2,0,0,0
"32194","ENSG00000184933",2,0,2,0,0,0,0,4,0,0
"32195","ENSG00000283415",0,0,2,0,0,1,1,3,0,0
"32196","ENSG00000254712",0,0,0,0,0,0,0,0,2,0
"32197","ENSG00000166363",0,0,0,0,0,0,0,0,0,0
"32198","ENSG00000170790",0,1,2,0,0,0,4,6,3,3
"32199","ENSG00000170782",0,0,2,0,0,0,1,0,0,0
"32200","ENSG00000166368",0,0,0,0,0,0,0,0,0,0
"32201","ENSG00000178358",0,0,0,0,0,0,4,0,0,0
"32202","ENSG00000149054",25,47,62,25,65,40,52,13,45,41
"32203","ENSG00000149050",38,68,64,60,85,36,36,45,25,23
"32204","ENSG00000158077",1,1,1,1,4,1,1,1,1,0
"32205","ENSG00000170748",0,1,1,0,0,0,3,3,0,0
"32206","ENSG00000255179",0,0,0,0,0,0,0,0,0,0
"32207","ENSG00000221703",0,0,0,0,0,0,0,0,0,0
"32208","ENSG00000170743",1,6,0,4,8,4,1,9,5,0
"32209","ENSG00000251364",51,79,59,57,140,305,297,151,222,287
"32210","ENSG00000183801",130,22,5,0,2,4,0,0,2,4
"32211","ENSG00000166387",734,1327,615,772,758,1619,1105,564,1100,1653
"32212","ENSG00000254864",0,0,0,0,1,0,0,0,2,3
"32213","ENSG00000166394",1677,1550,1165,1153,841,527,509,161,364,287
"32214","ENSG00000183378",4,3,3,0,2,2,3,1,1,0
"32215","ENSG00000275612",0,0,0,0,0,0,0,0,0,0
"32216","ENSG00000276668",0,0,0,0,0,1,1,4,0,1
"32217","ENSG00000271758",0,0,0,0,0,0,0,0,0,0
"32218","ENSG00000254707",0,0,0,0,0,0,2,2,0,0
"32219","ENSG00000176716",1,3,1,2,4,7,12,3,3,14
"32220","ENSG00000227892",1,0,0,0,0,0,2,0,0,1
"32221","ENSG00000254951",0,0,0,0,0,0,3,0,0,1
"32222","ENSG00000166408",0,0,0,0,0,0,0,0,0,0
"32223","ENSG00000241008",0,0,2,0,0,0,0,0,0,0
"32224","ENSG00000183303",0,0,0,0,0,0,0,0,0,0
"32225","ENSG00000182334",0,0,0,0,0,0,0,1,0,0
"32226","ENSG00000170688",0,0,0,0,1,0,0,0,0,0
"32227","ENSG00000252769",0,0,0,0,0,0,0,0,0,0
"32228","ENSG00000279000",3,0,0,0,1,0,0,6,0,0
"32229","ENSG00000170683",0,0,0,0,0,0,0,0,0,0
"32230","ENSG00000182261",23,6,2,1,1,0,0,0,0,1
"32231","ENSG00000175390",4334,5127,4205,3508,4049,3906,3828,1914,4639,5343
"32232","ENSG00000254642",0,0,0,0,0,0,0,4,0,0
"32233","ENSG00000255420",0,0,0,0,0,0,0,0,0,0
"32234","ENSG00000166402",269,297,150,187,185,611,738,377,420,543
"32235","ENSG00000254921",0,0,0,0,0,0,0,0,0,0
"32236","ENSG00000248332",0,0,0,0,0,0,0,0,0,0
"32237","ENSG00000279391",0,0,0,0,0,0,0,0,0,0
"32238","ENSG00000166405",0,3,1,3,0,2,2,2,0,3
"32239","ENSG00000246820",0,0,0,0,0,0,0,0,0,0
"32240","ENSG00000166407",7,10,1,1,7,1,3,0,0,0
"32241","ENSG00000130413",19,13,38,10,9,30,11,10,2,8
"32242","ENSG00000252778",0,0,0,0,0,1,0,0,0,0
"32243","ENSG00000166436",400,519,354,278,600,606,394,344,388,525
"32244","ENSG00000254900",0,0,5,0,1,1,1,1,4,0
"32245","ENSG00000166441",9757,10361,6932,7109,6211,11570,12919,3247,15969,12825
"32246","ENSG00000200983",0,0,0,0,0,0,0,0,0,0
"32247","ENSG00000212607",9,17,4,14,4,10,2,0,3,7
"32248","ENSG00000166444",1937,1847,1809,1577,1379,3439,2149,809,2550,2329
"32249","ENSG00000254665",0,0,0,0,0,0,0,0,0,0
"32250","ENSG00000255159",0,4,6,3,7,2,1,12,4,13
